,receptor,ligand,scores
10,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size31.sdf,"[-9.0, -8.7, -9.1, -6.3, -9.3, -9.0, -9.4, -9.1, -8.7, nan, -9.3, -7.0, -7.4, -7.5, -6.3]"
11,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size47.sdf,"[nan, nan, nan, -8.3, -8.0, nan, -8.8, -6.9, -7.2, nan, -9.3, -5.8, nan, nan]"
12,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size29_2.sdf,"[-8.4, nan, -10.3, -7.5, -8.8, -5.5, nan, nan, -9.2, -7.9, -8.5, -7.2, -7.5, -8.9, -10.0, -9.1, -7.2, -7.5, -7.3, -8.8, -8.7, -9.2, -7.5, -7.8, nan, nan, -8.0, -7.1, -9.1]"
13,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size70_2.sdf,"[nan, -6.5, nan, nan, nan, nan, nan, nan, nan, nan, nan, -6.5, nan, nan, nan, nan, nan, nan, nan, nan, -5.8, -4.4]"
14,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size58.sdf,"[-6.2, nan, nan, -7.2, -7.3, nan, nan, nan, nan, nan, nan, nan, -7.0]"
15,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size36.sdf,"[nan, nan, -8.3, -8.9, -9.1, -9.9, -8.1, nan, -8.1, -7.4, -7.1, -8.7, nan, -8.2, -7.7]"
16,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size63.sdf,"[nan, nan, nan, nan, nan, nan, nan, -7.8, nan, -7.0, nan, nan, -5.9, -7.7, -6.6]"
17,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size62.sdf,"[nan, nan, nan, nan, nan, nan, nan, -6.8, nan, nan, nan, -7.7, -7.3, nan]"
18,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size25.sdf,"[-9.0, -8.7, -9.1, -5.8, -6.6, nan, -9.0, nan, -6.9, -8.1, -8.1, -6.9, -6.3, -8.2]"
19,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size55.sdf,"[nan, nan, -6.7, nan, -5.4, nan, -11.4, nan, nan, nan, nan, nan, nan, nan]"
20,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size67_2.sdf,"[nan, nan, -6.4, nan, nan, -7.2, nan, nan, nan, -7.1, nan, -6.2, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
21,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size32.sdf,"[-6.8, -9.2, -8.5, nan, -7.6, -8.4, -7.3, -9.3, -7.1, -9.3, nan, -11.3, -7.4, -8.9, -6.6]"
22,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size61_3.sdf,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -6.5, nan, -8.6, nan, -7.3, nan, -7.5, -7.7, nan, -6.0, nan, nan, -9.5, nan, nan, nan, nan, nan, -8.4, nan, nan, -6.3, -6.5, nan]"
23,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size26_3.sdf,"[-7.7, -7.8, -8.2, -7.8, -8.7, -6.9, -8.6, -8.5, -7.8, -8.4, -9.0, -7.8, -6.9, -8.0, -7.6, -8.6, -7.4, -9.0, -6.8, nan, -6.7, -9.1, -10.0, -8.9, -9.0, -9.2, -8.5, -9.0, nan, -8.2, -7.9, nan, -9.0, -5.8, -10.0, -7.0, -8.4, -9.3, -9.5, -8.2, -10.8, -10.2, -6.2, -9.3, -10.3, -8.4]"
24,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size44_3.sdf,"[-9.2, -5.5, nan, nan, nan, -8.9, nan, nan, nan, -9.4, -7.9, nan, nan, nan, nan, nan, -6.9, nan, -8.4, nan, -7.1, -6.8, -8.1, -5.2, -9.0, -9.4, nan, nan, nan, nan, -8.0, -8.0, -8.9, -7.6]"
25,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size46_3.sdf,"[-7.2, -7.5, nan, nan, -7.1, -8.8, nan, -8.3, -7.7, nan, -7.9, -8.1, nan, nan, nan, nan, -8.0, nan, nan, nan, -8.5, -8.6, nan, nan, nan, -8.0, nan, nan, -8.3, nan, -6.9, -8.3, nan, -9.2, nan, nan, -7.7, nan, nan, nan, -5.3]"
26,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size62_2.sdf,"[nan, nan, nan, -6.3, nan, -6.1, nan, nan, nan, nan, nan, nan, nan, nan, -9.1, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
27,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size38_3.sdf,"[nan, -8.9, -8.8, -10.3, nan, -7.8, -7.0, -9.4, nan, -7.0, -9.2, -7.3, nan, -10.5, nan, -7.0, nan, nan, nan, nan, nan, -8.1, -7.3, -7.9, -7.5, -6.8, -6.6, -9.3, -7.9, nan, -9.0, nan, -7.1, -6.9, -8.1, -8.4, -9.4, -5.9, -8.8, -8.4, -7.6, -7.4, -9.4, -8.6, -7.5]"
28,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size32_2.sdf,"[-8.7, -8.0, -6.7, -7.8, -8.4, -6.6, -11.0, nan, -6.9, -8.4, nan, -8.4, nan, nan, -8.7, nan, nan, -8.7, -9.3, -9.3, -6.0, -5.9, -8.5, -9.6, nan, -7.1, -7.2]"
29,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size57.sdf,"[-7.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, -5.3, nan, nan]"
30,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size32_3.sdf,"[-7.9, -9.4, nan, nan, -8.9, -8.6, -7.3, -8.5, -7.4, -8.5, -11.1, -9.3, nan, nan, -9.7, nan, -7.8, -10.1, -8.2, -8.9, -6.9, -8.1, -8.1, -6.7, -9.6, nan, nan, -11.1, -8.6, -10.1, -8.0, -8.7, -6.9, -8.1, -9.4, -9.9, -7.0, -7.6, -7.7, -7.6, nan, nan, -10.2, -11.2, -7.8, -8.5]"
31,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size30_3.sdf,"[-9.7, -9.5, -6.9, -10.8, -8.5, nan, -10.7, -8.4, -9.1, -9.5, -7.4, -8.9, -9.2, -6.4, -7.5, -11.7, -6.2, -9.4, -7.3, -7.6, -5.2, nan, -8.8, -8.4, -9.6, -8.1, -8.7, nan, -7.2, nan, -8.0, -6.8, nan, -9.4, -7.8, -7.5, -8.4, nan, nan, -9.0, nan, -7.4, -7.9, -8.8]"
32,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size45_3.sdf,"[-7.4, nan, -7.4, -7.0, nan, -7.0, nan, -10.2, nan, -8.5, -7.8, -7.0, -7.7, -8.1, nan, -8.2, -7.2, nan, nan, -9.1, nan, nan, -10.5, -9.3, -10.6, -6.7, -6.0, -8.6, -8.4, -8.2, -8.2, -7.8, -10.4, -7.4, -9.5, -8.4, -8.5, nan, nan]"
33,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size53.sdf,"[nan, nan, -8.4, -8.3, nan, -5.3, nan, nan, nan, nan, nan, nan]"
34,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size69_2.sdf,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, -4.1, nan, nan, nan, nan, nan, nan, nan, nan, -7.1, nan, nan]"
35,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size41.sdf,"[-7.2, nan, -9.0, -7.0, -7.1, -7.6, -8.2, -7.9, -8.3, nan, -7.7, -9.3]"
36,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size28_3.sdf,"[-9.0, -7.5, -8.8, -7.1, nan, nan, -7.0, nan, -8.6, nan, -8.6, -9.1, -8.0, -8.0, -6.9, -8.2, -8.8, -8.3, -10.7, -8.0, -7.6, -7.4, -10.6, -7.1, -8.0, -6.9, -7.6, -8.5, -9.1, -8.1, -8.7, -9.5, -9.8, -8.8, -10.2, nan, -9.9, nan, -7.3, -7.6, -9.0, -9.3, nan, -8.8, -7.3]"
37,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size40.sdf,"[-7.7, -7.7, -10.6, -7.5, nan, -8.0, -9.8, -8.2, nan, nan, nan, -7.1, nan, -9.6, -9.4, nan]"
38,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size30.sdf,"[-7.7, -7.4, -7.4, nan, -9.2, -8.1, nan, nan, -10.6, -8.3, -8.9, -9.1, -8.1]"
39,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size55_3.sdf,"[nan, nan, nan, -8.7, nan, -7.9, nan, nan, -6.2, -8.7, -9.2, -8.1, nan, nan, nan, -6.5, -8.4, -7.5, nan, -7.2, -7.6, -9.1, -7.7, nan, nan, -6.9, nan, -11.0, nan, nan, -7.2, nan, nan, nan, nan, nan, nan, -6.7, -8.6]"
40,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size64_2.sdf,"[nan, nan, nan, nan, nan, nan, -8.4, nan, nan, nan, nan, -7.3, nan, nan, nan, -7.5, nan, nan, nan, nan, nan, -7.0, nan]"
41,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size25_2.sdf,"[-9.0, -8.6, -6.8, -10.2, -7.2, -8.2, -8.4, -7.6, nan, -9.0, -8.0, -8.6, -8.0, -9.3, -9.4, -8.3, -7.9, -7.7, -7.3, -9.3, -8.0, -8.9, -10.3, -6.9, -9.0, -9.4, -9.6, -7.9, -6.9, -7.9, -9.3, -8.0]"
42,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size51_3.sdf,"[-7.7, -7.9, nan, -7.7, -7.2, -7.3, nan, nan, -7.5, -9.6, -7.4, nan, -7.6, nan, -8.4, nan, -7.6, nan, nan, nan, nan, -8.8, nan, nan, -6.3, -6.9, -7.2, -7.2, nan, nan, nan, -7.8, nan]"
43,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size56_2.sdf,"[nan, -7.2, nan, -5.7, nan, nan, nan, nan, nan, -6.3, -7.8, -8.2, nan, nan, nan, -6.8, nan, nan, nan, -8.8, -8.5, nan, -6.0, nan, -9.1]"
44,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size46_2.sdf,"[nan, nan, -7.4, nan, nan, -7.9, -11.5, -8.8, -7.6, -7.7, -7.1, nan, -7.3, nan, -8.3, nan, nan, -7.9, -6.4, -6.9, -5.6, nan, nan, nan, nan, -7.6, -9.9, -5.9, -8.4, nan]"
45,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size43.sdf,"[-7.6, -7.2, nan, -9.6, nan, nan, -7.2, nan, nan, -7.8, -7.8, nan, nan]"
46,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size57_2.sdf,"[nan, nan, nan, -9.4, -7.1, nan, nan, nan, nan, -7.8, nan, nan, -7.0, -7.9, nan, nan, nan, nan, -8.5, -5.1, nan, -6.7, nan, nan, nan, nan]"
47,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size28_2.sdf,"[-8.4, nan, nan, -6.7, -7.9, -9.9, -7.7, nan, -6.5, -10.3, -8.3, -9.3, -10.5, nan, -11.2, nan, -7.9, -7.2, -9.0, -10.7, -8.1, -7.9, -8.5, -9.4, -9.0, -7.4, -8.1, -8.4, -8.6]"
48,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size60.sdf,"[nan, -6.6, nan, nan, -7.5, nan, nan, nan, nan, -6.8, nan, nan, nan, nan]"
49,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size44.sdf,"[nan, -5.8, nan, -8.6, -9.1, nan, nan, nan, nan, nan, -9.0, nan, -10.0]"
50,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size59_3.sdf,"[-5.3, nan, -8.3, -8.2, -8.4, -8.7, nan, nan, nan, nan, nan, -8.9, nan, nan, nan, nan, -7.7, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -8.1, nan, nan, nan, nan, -3.1, nan, nan, nan, nan, nan, nan]"
51,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size57_3.sdf,"[nan, nan, nan, nan, -8.4, nan, nan, nan, nan, nan, -7.3, nan, -6.7, nan, nan, -6.6, -7.8, nan, nan, nan, -5.8, nan, -6.8, nan, -8.7, nan, -5.8, nan, nan, -8.1, nan, -7.1, nan, -8.3]"
52,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size67_3.sdf,"[nan, nan, nan, nan, nan, -5.4, nan, nan, nan, nan, -3.1, nan, nan, nan, nan, nan, -3.7, nan, nan, nan, -5.3, nan, nan, nan, -1.8, nan, nan, nan, nan, nan, -7.2, nan, nan]"
53,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size49_2.sdf,"[nan, nan, -8.5, -7.8, nan, nan, nan, nan, nan, nan, nan, -9.2, nan, -8.7, nan, -9.0, -8.2, nan, nan, nan, nan, nan, -7.1]"
54,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size30_2.sdf,"[-9.1, -7.1, -6.0, -7.5, nan, -10.5, nan, nan, -9.6, -7.7, -7.0, -9.2, -8.9, -9.6, -7.5, -7.3, -7.8, -9.9, nan, -7.3, -7.6, -5.4, -7.2, nan, nan, -8.6, -8.3, -7.9]"
55,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size60_3.sdf,"[nan, -7.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -7.0, nan, nan, nan, nan, nan, -9.1, nan, nan, nan, nan, -7.1, -7.3, nan, nan, -7.1, nan, nan, nan, -9.3, nan, nan, nan, -6.7, nan, -6.4, nan]"
56,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size52_3.sdf,"[nan, -7.9, -9.7, nan, nan, nan, nan, nan, nan, -7.9, -7.0, nan, nan, -8.1, -7.5, -7.1, nan, -6.8, nan, -7.2, nan, nan, -8.0, nan, -8.0, -8.5, nan, -7.3, nan, -7.3, nan, -8.7, -8.0, -6.9, -8.4, -7.2, nan]"
57,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size53_2.sdf,"[-7.7, -8.0, nan, nan, -7.5, nan, -8.5, -7.4, nan, -8.3, nan, nan, nan, nan, nan, nan, nan, -5.9, nan, nan, -7.9, nan, nan, -7.3, nan, -8.2]"
58,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size53_3.sdf,"[nan, nan, nan, -7.5, -7.1, -8.2, nan, -7.4, nan, nan, nan, -5.8, nan, -6.9, nan, -9.3, nan, nan, -7.8, nan, nan, nan, nan, nan, -8.2, nan, nan, nan, nan, nan, nan, nan, nan, -6.0, -7.7, nan]"
59,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size70_3.sdf,"[nan, 3.4, nan, nan, nan, -5.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -4.8, nan, nan, nan, -1.2, nan, nan, nan]"
60,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size33_3.sdf,"[-7.0, -10.4, nan, -8.3, -8.9, -6.8, -10.2, nan, -8.3, -8.7, -7.8, -9.4, -8.5, nan, -9.1, -9.8, -5.9, -10.3, -7.4, -8.6, -6.6, -8.2, -8.6, -11.0, -8.6, -10.0, nan, -8.1, -6.8, nan, -7.7, -7.0, -8.6, nan, -7.3, nan, -7.2, nan, nan, -8.5, -7.4, -8.9]"
61,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size35.sdf,"[-8.9, -7.8, nan, -8.1, -8.3, nan, -6.6, -8.5, -9.3, -7.7, -8.7, nan]"
62,/home/markus/Malabio/DiffSBDD/data/production/LRRK2/wild_type/pdbqt/wild_type.pdbqt,/home/markus/Malabio/DiffSBDD/results/LRRK2/G2019S/generated/G2019S_mol_size58_2.sdf,"[nan, nan, nan, -7.9, nan, -4.5, nan, -6.9, -6.3, nan, nan, nan, nan, -7.0, nan, nan, nan, nan, nan, -9.0, nan, nan, nan]"
